proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
RedisStore,pong,100000,0,1.0,1315.94772,0.356107,0.23616,0.259648,0.030696,0.347129,0.314585,0.350957,0.366401
RedisStore,pong,1000000,0,1.0,1281.435501,1.563478,0.81505,0.838517,0.029244,0.311995,0.319164,0.354997,0.332413
RedisStore,pong,1000000,0,1.0,1289.255215,1.284583,0.669001,0.692847,0.018473,0.48134,0.329941,0.382841,0.508392
RedisStore,pong,1000000,0,1.0,1422.679246,1.273955,1.095328,1.145554,0.015995,0.525771,0.436761,0.51467,0.55255
RedisStore,pong,1000000,0,1.0,1327.924129,1.191993,1.127045,1.153966,0.028083,0.242603,0.442926,0.505009,0.260474
RedisStore,pong,1000000,0,1.0,1373.399449,1.166538,0.859091,0.882696,0.019667,0.417353,0.403263,0.459505,0.43869
RedisStore,pong,10000000,0,1.0,1299.574934,18.828749,8.199066,8.238812,0.02979,0.544632,0.443001,0.504858,0.583482
RedisStore,pong,10000000,0,1.0,1301.711634,14.707792,7.833315,7.866291,0.022134,0.349431,0.469494,0.511004,0.368306
RedisStore,pong,10000000,0,1.0,1311.32988,14.008625,6.188731,6.220528,0.012846,0.479778,0.234221,0.283826,0.505884
RedisStore,pong,10000000,0,1.0,1298.936841,13.020078,7.848692,7.887127,0.012025,0.554508,0.288122,0.338641,0.596229
RedisStore,pong,10000000,0,1.0,1305.645761,13.858607,7.323565,7.362645,0.01488,0.365511,0.307141,0.358853,0.390514
RedisStore,pong,100000000,0,1.0,1331.596849,185.748115,81.799918,82.086628,0.019267,0.852465,0.375891,0.430281,0.931549
RedisStore,pong,100000000,0,1.0,1300.742813,163.760591,66.132209,66.181065,0.01985,0.408892,0.370418,0.41159,0.441749
RedisStore,pong,100000000,0,1.0,1291.152822,165.895671,65.079241,65.125477,0.018673,0.458662,0.329781,0.378617,0.497869
RedisStore,pong,100000000,0,1.0,1317.754053,166.666073,64.643532,64.692666,0.016672,0.321389,0.330791,0.389623,0.373132
RedisStore,pong,100000000,0,1.0,1327.286609,166.352042,65.499059,65.54651,0.014899,0.404817,0.364008,0.416069,0.453209
