proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
IPFS,pong-ipfs,1000,0,0.0,500.125508,,,,,,,,
IPFS,pong-ipfs,1000,0,0.0,500.215953,,,,,,,,
IPFS,pong-ipfs,10000,0,0.0,1001.239249,,,,,,,,
IPFS,pong-ipfs,10000,0,0.0,1001.613238,,,,,,,,
IPFS,pong-ipfs,10000,0,0.0,500.070567,,,,,,,,
IPFS,pong-ipfs,10000,0,0.0,1001.772279,,,,,,,,
IPFS,pong-ipfs,10000,0,0.0,1001.418314,,,,,,,,
IPFS,pong-ipfs,100000,0,0.0,1000.505403,,,,,,,,
IPFS,pong-ipfs,100000,0,0.0,1001.155769,,,,,,,,
IPFS,pong-ipfs,100000,0,0.0,1501.390393,,,,,,,,
IPFS,pong-ipfs,100000,0,0.0,1502.129752,,,,,,,,
IPFS,pong-ipfs,100000,0,0.0,1001.035103,,,,,,,,
IPFS,pong-ipfs,1000000,0,0.0,62061.115196,,,,,,,,
IPFS,pong-ipfs,1000000,0,0.0,1498.342933,,,,,,,,
IPFS,pong-ipfs,1000000,0,0.0,997.424711,,,,,,,,
IPFS,pong-ipfs,1000000,0,0.0,998.382356,,,,,,,,
IPFS,pong-ipfs,1000000,0,0.0,998.15535,,,,,,,,
IPFS,pong-ipfs,10000000,0,0.0,2462.218071,,,,,,,,
IPFS,pong-ipfs,10000000,0,0.0,2456.03664,,,,,,,,
IPFS,pong-ipfs,10000000,0,0.0,1958.844555,,,,,,,,
IPFS,pong-ipfs,10000000,0,0.0,2463.117391,,,,,,,,
IPFS,pong-ipfs,10000000,0,0.0,2458.108006,,,,,,,,
IPFS,pong-ipfs,100000000,0,0.0,13613.275902,,,,,,,,
IPFS,pong-ipfs,100000000,0,0.0,13614.066665,,,,,,,,
IPFS,pong-ipfs,100000000,0,0.0,18109.476278,,,,,,,,
IPFS,pong-ipfs,100000000,0,0.0,15018.454058,,,,,,,,
IPFS,pong-ipfs,100000000,0,0.0,16018.629863,,,,,,,,
